;OP;OPID;Steekproef;Mode;HHPers;HHSam;HHPlOP;HHLft1;HHLft2;HHLft3;HHLft4;WoPC;WoGem;Sted;GemGr;Prov;Corop;BuurtAdam;MRA;MRDH;Geslacht;Leeftijd;KLeeft;Herkomst;BetWerk;OnbBez;MaatsPart;Opleiding;HHBestInkG;HHGestInkG;HHLaagInk;HHSocInk;HHWelvG;HHRijbewijsAu;HHRijbewijsMo;HHRijbewijsBr;OPRijbewijsAu;OPRijbewijsMo;OPRijbewijsBr;HHAuto;HHAutoL;OPAuto;BrandstofPa1;XBrandstofPa1;BrandstofEPa1;BouwjaarPa1;KBouwjaarPa1;KGewichtPa1;TenaamPa1;BrandstofPa2;XBrandstofPa2;BrandstofEPa2;BouwjaarPa2;KBouwjaarPa2;KGewichtPa2;TenaamPa2;BrandstofPaL;XBrandstofPaL;BrandstofEPaL;BouwjaarPaL;KBouwjaarPaL;KGewichtPaL;HHMotor;OPMotor;HHBrom;OPBrom;HHSnor;OPSnor;HHEFiets;HHBezitVm;OPBezitVm;FqNEFiets;FqEFiets;FqBTM;FqTrein;FqAutoB;FqAutoP;FqBrSnor;OVStKaart;Jaar;Maand;Week;Dag;Weekdag;Feestdag;Weggeweest;RedenNW;RedenNWZ;RedenNWW;RedenNWB;AantVpl;AantOVVpl;AantSVpl;EFiets;AutoEig;AutoHhL;AutoLWg;AutoLPl;AutoBed;AutoDOrg;AutoDPart;AutoDBek;AutoLeen;AutoHuur;AutoAnd;ByzDag;ByzAdr;ByzVvm;ByzTyd;ByzDuur;ByzRoute;ByzReden;ReisduurOP;AfstandOP;AfstandSOP;Verpl;VerplID;VerplNr;Toer;AantRit;Doel;MotiefV;KMotiefV;MeerWink;AardWerk;VertLoc;VertGeb;VertPC;VertPCBL;VertGem;VertProv;VertCorop;VertMRA;VertMRDH;AankGeb;AankPC;AankPCBL;AankGem;AankProv;AankCorop;AankMRA;AankMRDH;PCG;GemG;PCBLG;AfstV;KAfstV;Hvm;HvmRol;KHvm;VertUur;VertMin;KVertTijd;AankUur;AankMin;Reisduur;KReisduur;ActDuur;Kind6;VolgWerk;SAantAdr;SDezPlts;SPlaats1;SPlaats2;SPlaats3;SPlaats4;SPlaats5;AfstS;AfstSBL;SVvm1;SVvm2;SVvm3;SVvm4;SBegUur;SBegMin;SEindUur;SEindMin;CorrVerpl;GehBLVer;Rit;RitID;RitNr;AfstR;AfstRBL;KAfstR;Rvm;RvmRol;RAantIn;KRvm;RVertUur;RVertMin;RAankUur;RAankMin;RReisduur;RReisduurBL;RVertStat;RAankStat;RTSamen;RCorrSnelh;RVliegVer;FactorH;FactorP;FactorV
137640;0;59213187234;1;1;3;3;4;0;0;1;2;1013;363;1;8;8;23;36312;3;18;1;14;3;1;5;9;4;7;9;9;8;9;10;2;2;2;0;0;0;1;0;0;1;0;0;2010;2;5;2;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;1;3;0;1;5;4;4;6;3;5;4;2019;10;42;14;2;0;1;0;0;0;0;2;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;17;16;0;1;5921318723402;2;0;1;1;6;5;3;12;4;0;1013.0;1.0;363;8;23;3;18;0;1013.0;1.0;363;8;23;3;18;0.0;0;0.0;8;2;8;4;5;16;15;9;16;23;8;2;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;592131872340201;1;8;0;2;8;4;11;5;16;15;16;23;8;0;0.0;0.0;13;0;0;9;26;9612
137643;0;59213187699;1;1;2;2;3;0;0;0;2;1073;363;1;8;8;23;36324;5;18;2;64;14;1;3;0;2;4;8;9;8;9;10;2;0;2;1;0;1;1;0;0;1;0;0;2007;1;4;2;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;0;1;5;4;4;4;3;5;4;2019;10;44;31;5;0;1;0;0;0;0;6;0;0;5;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;247;1340;0;1;5921318769902;2;0;1;1;12;3;3;12;4;0;1071.0;1.0;363;8;23;5;18;0;1073.0;1.0;363;8;23;5;18;0.0;0;0.0;10;3;8;4;5;9;30;5;9;45;15;4;240;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;592131876990201;1;10;0;3;8;4;11;5;9;30;9;45;15;0;0.0;0.0;13;0;0;163;327;119237
137644;0;59213187699;1;1;2;2;3;0;0;0;2;1073;363;1;8;8;23;36324;5;18;2;64;14;1;3;0;2;4;8;9;8;9;10;2;0;2;1;0;1;1;0;0;1;0;0;2007;1;4;2;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;0;1;5;4;4;4;3;5;4;2019;10;44;31;5;0;1;0;0;0;0;6;0;0;5;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;247;1340;0;1;5921318769903;3;0;1;13;12;3;3;12;1;0;1073.0;1.0;363;8;23;5;18;0;1072.0;1.0;363;8;23;5;18;0.0;0;0.0;10;3;9;4;6;13;45;7;14;0;15;4;10;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;592131876990301;1;10;0;3;9;4;11;6;13;45;14;0;15;0;0.0;0.0;13;0;0;163;327;119237
137645;0;59213187699;1;1;2;2;3;0;0;0;2;1073;363;1;8;8;23;36324;5;18;2;64;14;1;3;0;2;4;8;9;8;9;10;2;0;2;1;0;1;1;0;0;1;0;0;2007;1;4;2;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;0;1;5;4;4;4;3;5;4;2019;10;44;31;5;0;1;0;0;0;0;6;0;0;5;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;247;1340;0;1;5921318769904;4;0;1;1;12;3;3;12;4;0;1072.0;1.0;363;8;23;5;18;0;1073.0;1.0;363;8;23;5;18;0.0;0;0.0;10;3;9;4;6;14;10;8;14;30;20;5;30;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;592131876990401;1;10;0;3;9;4;11;6;14;10;14;30;20;0;0.0;0.0;13;0;0;163;327;119237
137646;0;59213187699;1;1;2;2;3;0;0;0;2;1073;363;1;8;8;23;36324;5;18;2;64;14;1;3;0;2;4;8;9;8;9;10;2;0;2;1;0;1;1;0;0;1;0;0;2007;1;4;2;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;0;1;5;4;4;4;3;5;4;2019;10;44;31;5;0;1;0;0;0;0;6;0;0;5;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;247;1340;0;1;5921318769905;5;0;1;9;8;6;3;12;1;0;1073.0;1.0;363;8;23;5;18;0;2272.0;1.0;1916;9;26;18;8;0.0;0;0.0;650;13;1;2;2;15;0;8;17;0;120;11;285;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;592131876990501;1;650;0;13;1;2;3;2;15;0;17;0;120;0;0.0;0.0;13;0;0;163;327;119237
137648;1;59213187885;1;1;2;2;3;0;0;0;2;1017;363;1;8;8;23;36303;1;18;1;53;12;2;3;0;2;4;10;10;8;9;9;0;0;0;0;0;0;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;1;5;3;3;4;5;5;4;2019;10;43;27;1;0;1;0;0;0;0;2;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;480;120;0;1;5921318788501;1;1;3;10;9;8;3;12;1;0;1017.0;1.0;363;8;23;1;18;0;1017.0;1.0;363;8;23;1;18;0.0;0;0.0;115;8;9;4;6;9;0;5;16;0;420;11;240;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;592131878850101;1;15;0;3;9;4;11;6;9;0;10;0;60;0;0.0;0.0;13;0;0;225;450;164365
137649;0;59213187885;1;1;2;2;3;0;0;0;2;1017;363;1;8;8;23;36303;1;18;1;53;12;2;3;0;2;4;10;10;8;9;9;0;0;0;0;0;0;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;1;5;3;3;4;5;5;4;2019;10;43;27;1;0;1;0;0;0;0;2;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;480;120;0;0;5921318788501;1;1;3;10;9;8;3;12;1;0;1017.0;1.0;363;8;23;1;18;0;1017.0;1.0;363;8;23;1;18;0.0;0;0.0;115;8;9;4;6;9;0;5;16;0;420;11;240;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;592131878850102;2;80;0;7;9;4;11;6;11;0;14;0;180;0;0.0;0.0;13;0;0;225;450;164365
137650;0;59213187885;1;1;2;2;3;0;0;0;2;1017;363;1;8;8;23;36303;1;18;1;53;12;2;3;0;2;4;10;10;8;9;9;0;0;0;0;0;0;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;1;5;3;3;4;5;5;4;2019;10;43;27;1;0;1;0;0;0;0;2;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;480;120;0;0;5921318788501;1;1;3;10;9;8;3;12;1;0;1017.0;1.0;363;8;23;1;18;0;1017.0;1.0;363;8;23;1;18;0.0;0;0.0;115;8;9;4;6;9;0;5;16;0;420;11;240;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;592131878850103;3;20;0;3;9;4;11;6;15;30;16;0;30;0;0.0;0.0;13;0;0;225;450;164365
137651;0;59213187885;1;1;2;2;3;0;0;0;2;1017;363;1;8;8;23;36303;1;18;1;53;12;2;3;0;2;4;10;10;8;9;9;0;0;0;0;0;0;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;1;5;3;3;4;5;5;4;2019;10;43;27;1;0;1;0;0;0;0;2;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;480;120;0;1;5921318788502;2;1;1;10;9;8;3;12;4;0;1017.0;1.0;363;8;23;1;18;0;1017.0;1.0;363;8;23;1;18;0.0;0;0.0;5;2;9;4;6;20;0;13;21;0;60;9;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;592131878850201;1;5;0;2;9;4;11;6;20;0;21;0;60;0;0.0;0.0;13;0;0;225;450;164365
137652;1;59213187947;1;1;2;2;3;0;0;0;2;1016;363;1;8;8;23;36306;1;18;1;60;14;2;0;2;7;4;7;7;8;9;9;1;0;1;0;0;0;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;1;5;2;2;5;4;5;4;2019;10;41;9;4;0;1;0;0;0;0;5;0;0;5;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;11;40;42;0;1;5921318794701;1;0;1;11;10;7;3;12;1;0;1016.0;1.0;363;8;23;1;18;0;1071.0;1.0;363;8;23;99;18;0.0;0;0.0;10;3;8;4;5;10;30;5;10;35;5;2;65;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;592131879470101;1;10;0;3;8;4;11;5;10;30;10;35;5;0;0.0;0.0;13;0;0;336;671;245070
137653;0;59213187947;1;1;2;2;3;0;0;0;2;1016;363;1;8;8;23;36306;1;18;1;60;14;2;0;2;7;4;7;7;8;9;9;1;0;1;0;0;0;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;1;5;2;2;5;4;5;4;2019;10;41;9;4;0;1;0;0;0;0;5;0;0;5;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;11;40;42;0;1;5921318794702;2;0;1;1;10;7;3;12;4;0;1071.0;1.0;363;8;23;99;18;0;1016.0;1.0;363;8;23;1;18;0.0;0;0.0;10;3;8;4;5;11;40;5;11;45;5;2;225;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;592131879470201;1;10;0;3;8;4;11;5;11;40;11;45;5;0;0.0;0.0;13;0;0;336;671;245070
137654;0;59213187947;1;1;2;2;3;0;0;0;2;1016;363;1;8;8;23;36306;1;18;1;60;14;2;0;2;7;4;7;7;8;9;9;1;0;1;0;0;0;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;1;5;2;2;5;4;5;4;2019;10;41;9;4;0;1;0;0;0;0;5;0;0;5;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;11;40;42;0;1;5921318794703;3;0;1;8;7;4;0;12;1;0;1016.0;1.0;363;8;23;1;18;0;1012.0;1.0;363;8;23;1;18;0.0;0;0.0;10;3;9;4;6;15;30;8;15;45;15;4;30;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;592131879470301;1;10;0;3;9;4;11;6;15;30;15;45;15;0;0.0;0.0;13;0;0;336;671;245070
137655;0;59213187947;1;1;2;2;3;0;0;0;2;1016;363;1;8;8;23;36306;1;18;1;60;14;2;0;2;7;4;7;7;8;9;9;1;0;1;0;0;0;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;1;5;2;2;5;4;5;4;2019;10;41;9;4;0;1;0;0;0;0;5;0;0;5;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;11;40;42;0;1;5921318794704;4;0;1;8;7;4;0;12;4;0;1012.0;1.0;363;8;23;1;18;0;1016.0;1.0;363;8;23;1;18;0.0;0;0.0;7;2;9;4;6;16;15;9;16;25;10;3;20;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;592131879470401;1;7;0;2;9;4;11;6;16;15;16;25;10;0;0.0;0.0;13;0;0;336;671;245070
137656;0;59213187947;1;1;2;2;3;0;0;0;2;1016;363;1;8;8;23;36306;1;18;1;60;14;2;0;2;7;4;7;7;8;9;9;1;0;1;0;0;0;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;1;5;2;2;5;4;5;4;2019;10;41;9;4;0;1;0;0;0;0;5;0;0;5;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;11;40;42;0;1;5921318794705;5;0;1;1;7;4;3;12;4;0;1016.0;1.0;363;8;23;1;18;0;1016.0;1.0;363;8;23;1;18;0.0;0;0.0;5;2;9;4;6;16;45;9;16;50;5;2;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;592131879470501;1;5;0;2;9;4;11;6;16;45;16;50;5;0;0.0;0.0;13;0;0;336;671;245070
137660;0;59213187978;1;1;1;1;1;0;0;0;1;1093;363;1;8;8;23;36329;6;18;2;39;9;2;3;0;2;4;8;10;8;9;9;1;0;1;1;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;1;5;3;4;5;5;5;0;2019;11;45;7;5;0;1;0;0;0;0;4;2;0;5;4;4;4;4;4;4;4;4;4;4;4;1;1;2;2;2;2;4;148;180;0;1;5921318797802;2;0;3;1;6;5;3;12;4;0;1075.0;1.0;363;8;23;5;18;0;1093.0;1.0;363;8;23;6;18;0.0;0;0.0;95;7;4;4;4;16;45;9;18;0;75;9;60;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;592131879780201;1;5;0;2;9;4;11;6;16;45;17;0;15;0;0.0;0.0;13;0;0;398;398;145335
137661;0;59213187978;1;1;1;1;1;0;0;0;1;1093;363;1;8;8;23;36329;6;18;2;39;9;2;3;0;2;4;8;10;8;9;9;1;0;1;1;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;1;5;3;4;5;5;5;0;2019;11;45;7;5;0;1;0;0;0;0;4;2;0;5;4;4;4;4;4;4;4;4;4;4;4;1;1;2;2;2;2;4;148;180;0;0;5921318797802;2;0;3;1;6;5;3;12;4;0;1075.0;1.0;363;8;23;5;18;0;1093.0;1.0;363;8;23;6;18;0.0;0;0.0;95;7;4;4;4;16;45;9;18;0;75;9;60;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;592131879780202;2;80;0;7;4;4;11;4;17;0;17;38;38;0;0.0;0.0;13;6;0;398;398;145335
137662;0;59213187978;1;1;1;1;1;0;0;0;1;1093;363;1;8;8;23;36329;6;18;2;39;9;2;3;0;2;4;8;10;8;9;9;1;0;1;1;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;1;5;3;4;5;5;5;0;2019;11;45;7;5;0;1;0;0;0;0;4;2;0;5;4;4;4;4;4;4;4;4;4;4;4;1;1;2;2;2;2;4;148;180;0;0;5921318797802;2;0;3;1;6;5;3;12;4;0;1075.0;1.0;363;8;23;5;18;0;1093.0;1.0;363;8;23;6;18;0.0;0;0.0;95;7;4;4;4;16;45;9;18;0;75;9;60;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;592131879780203;3;10;0;3;8;4;11;5;17;45;18;0;15;0;0.0;0.0;13;0;0;398;398;145335
137663;0;59213187978;1;1;1;1;1;0;0;0;1;1093;363;1;8;8;23;36329;6;18;2;39;9;2;3;0;2;4;8;10;8;9;9;1;0;1;1;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;1;5;3;4;5;5;5;0;2019;11;45;7;5;0;1;0;0;0;0;4;2;0;5;4;4;4;4;4;4;4;4;4;4;4;1;1;2;2;2;2;4;148;180;0;1;5921318797803;3;0;1;11;10;7;3;12;1;0;1093.0;1.0;363;8;23;6;18;0;0.0;1.0;9999;99;99;99;99;0.0;0;0.0;5;2;8;4;5;19;0;12;19;9;9;2;71;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;592131879780301;1;5;0;2;8;4;11;5;19;0;19;9;9;0;0.0;0.0;13;6;0;398;398;145335
137664;0;59213187978;1;1;1;1;1;0;0;0;1;1093;363;1;8;8;23;36329;6;18;2;39;9;2;3;0;2;4;8;10;8;9;9;1;0;1;1;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;1;5;3;4;5;5;5;0;2019;11;45;7;5;0;1;0;0;0;0;4;2;0;5;4;4;4;4;4;4;4;4;4;4;4;1;1;2;2;2;2;4;148;180;0;1;5921318797804;4;0;1;1;10;7;3;12;4;0;0.0;1.0;9999;99;99;99;99;0;1093.0;1.0;363;8;23;6;18;0.0;0;0.0;5;2;8;4;5;20;20;13;20;29;9;2;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;592131879780401;1;5;0;2;8;4;11;5;20;20;20;29;9;0;0.0;0.0;13;6;0;398;398;145335
137671;1;59213188567;1;1;3;6;2;0;0;1;2;1034;363;1;8;8;23;36370;2;18;2;52;12;3;3;0;2;3;7;6;8;9;5;1;0;1;0;0;0;1;0;0;4;1;3;2017;5;4;2;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;0;5;5;1;4;5;3;5;4;2019;11;46;13;4;0;1;0;0;0;0;2;2;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;45;200;0;1;5921318856701;1;0;1;8;7;4;1;12;1;0;1034.0;1.0;363;8;23;2;18;0;1025.0;1.0;363;8;23;2;18;0.0;0;0.0;100;8;3;4;4;11;0;5;11;20;20;5;70;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;592131885670101;1;100;0;8;3;4;11;4;11;0;11;20;20;0;0.0;0.0;13;0;0;147;441;160848
137672;0;59213188567;1;1;3;6;2;0;0;1;2;1034;363;1;8;8;23;36370;2;18;2;52;12;3;3;0;2;3;7;6;8;9;5;1;0;1;0;0;0;1;0;0;4;1;3;2017;5;4;2;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;0;5;5;1;4;5;3;5;4;2019;11;46;13;4;0;1;0;0;0;0;2;2;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;45;200;0;1;5921318856702;2;0;1;1;7;4;3;12;4;0;1025.0;1.0;363;8;23;2;18;0;1034.0;1.0;363;8;23;2;18;0.0;0;0.0;100;8;3;4;4;12;30;6;12;55;25;6;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;592131885670201;1;100;0;8;3;4;11;4;12;30;12;55;25;0;0.0;0.0;13;0;0;147;441;160848
137674;0;59213188815;1;1;1;1;1;0;0;0;1;1069;363;1;8;8;23;36382;4;18;1;53;12;1;3;0;2;4;6;8;8;9;9;1;0;1;1;0;1;1;0;1;1;0;0;2012;3;2;1;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;3;1;5;4;3;2;4;5;4;2019;10;42;17;5;0;1;0;0;0;0;2;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;65;180;0;1;5921318881502;2;0;1;1;1;1;3;12;3;0;1013.0;1.0;363;8;23;1;18;0;1069.0;1.0;363;8;23;4;18;0.0;0;0.0;90;7;8;4;5;17;5;10;17;40;35;7;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;592131888150201;1;90;0;7;8;4;11;5;17;5;17;40;35;0;0.0;0.0;13;0;0;236;236;85987
137676;0;59213188939;1;1;4;3;4;0;1;1;2;1019;363;1;8;8;23;36333;6;18;1;7;2;1;5;9;4;7;10;10;8;9;10;2;0;2;0;0;0;1;0;0;1;0;0;2013;3;5;2;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;0;3;5;3;5;6;3;5;4;2019;10;44;29;3;0;1;0;0;0;0;2;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;10;12;0;1;5921318893902;2;0;1;1;6;5;3;12;4;0;1019.0;1.0;363;8;23;6;18;0;1019.0;1.0;363;8;23;6;18;0.0;0;0.0;6;2;9;4;6;15;5;8;15;10;5;2;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;592131889390201;1;6;0;2;9;4;11;6;15;5;15;10;5;0;0.0;0.0;13;0;0;81;323;117920
137679;0;59213189156;1;1;4;3;3;2;0;0;2;1025;363;1;8;8;23;36374;2;18;1;34;8;1;3;0;2;4;8;6;8;9;5;2;0;2;1;0;1;1;0;1;1;0;0;2002;1;4;1;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;3;1;5;2;3;2;2;5;0;2019;11;45;8;6;0;1;0;0;0;0;3;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;65;150;0;1;5921318915603;3;0;1;1;1;1;3;12;3;0;1011.0;1.0;363;8;23;1;18;0;1025.0;1.0;363;8;23;2;18;0.0;0;0.0;70;6;8;4;5;17;0;10;17;30;30;7;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;592131891560301;1;70;0;6;8;4;11;5;17;0;17;30;30;0;0.0;0.0;13;0;0;124;247;90225
137680;1;59213189218;1;1;2;6;2;0;0;1;1;1072;363;1;8;8;23;36324;5;18;2;61;14;1;2;0;1;4;6;6;8;9;6;1;0;1;1;0;1;1;0;1;1;0;0;2002;1;3;1;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;3;1;5;2;3;3;3;5;4;2019;10;43;25;6;0;1;0;0;0;0;5;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;35;55;0;1;5921318921801;1;0;1;11;10;7;3;12;1;0;1072.0;1.0;363;8;23;5;18;0;1074.0;1.0;363;8;23;5;18;0.0;0;0.0;20;3;8;4;5;10;0;5;10;10;10;3;110;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;592131892180101;1;20;0;3;8;4;11;5;10;0;10;10;10;0;0.0;0.0;13;0;0;264;528;192798
