pc4_code,no2_020,no2_019,no2_018,no2_017,no2_016,no2_015,no2_014,no2_013,no2_012,no2_011,no2_010,no2_009
2643,,,,,,,,,,,,
2723,,,,,,,,,,,,
2735,,,,,,,,,,,,
3072,,,,,,,,,,,,
3084,,,,,,,,,,,,
3193,,,,,,,,,,,,
3205,,,,,,,,,,,,
3417,,,,,,,,,,,,
3543,45.27822,46.66635,47.37201,44.1251,40.12719,38.03963,37.09201,37.93042,40.36197,42.80241,45.1451,46.17607
3731,41.4681,42.58187,43.27615,39.72695,35.9799,34.1169,33.34594,34.52451,36.70219,38.73017,40.68878,41.95378
3751,,,,,,,,,,,,
3862,,,,,,,,,,,,
3893,,,,,,,,,,,,
3925,,,,,,,,,,,,
4001,,,,,,,,,,,,
4023,,,,,,,,,,,,
4064,,,,,,,,,,,,
4124,,,,,,,,,,,,
4206,,,,,,,,,,,,
4235,,,,,,,,,,,,
4305,,,,,,,,,,,,
4311,,,,,,,,,,,,
4334,,,,,,,,,,,,
4353,,,,,,,,,,,,
4401,,,,,,,,,,,,
4421,,,,,,,,,,,,
4616,,,,,,,,,,,,
4623,,,,,,,,,,,,
4697,,,,,,,,,,,,
4772,,,,,,,,,,,,
4827,,,,,,,,,,,,
4905,,,,,,,,,,,,
4926,,,,,,,,,,,,
5275,,,,,,,,,,,,
5349,,,,,,,,,,,,
5352,,,,,,,,,,,,
5509,,,,,,,,,,,,
5531,,,,,,,,,,,,
5595,,,,,,,,,,,,
5613,,,,,,,,,,,,
5671,,,,,,,,,,,,
5711,,,,,,,,,,,,
5738,,,,,,,,,,,,
5846,,,,,,,,,,,,
5914,,,,,,,,,,,,
6141,,,,,,,,,,,,
6237,,,,,,,,,,,,
6274,,,,,,,,,,,,
6276,,,,,,,,,,,,
6433,,,,,,,,,,,,
6469,,,,,,,,,,,,
6584,,,,,,,,,,,,
6624,,,,,,,,,,,,
6732,,,,,,,,,,,,
6913,,,,,,,,,,,,
6931,,,,,,,,,,,,
7002,,,,,,,,,,,,
7047,,,,,,,,,,,,
7152,,,,,,,,,,,,
7202,,,,,,,,,,,,
7204,,,,,,,,,,,,
7261,,,,,,,,,,,,
7322,,,,,,,,,,,,
7384,,,,,,,,,,,,
7396,,,,,,,,,,,,
7423,,,,,,,,,,,,
7429,,,,,,,,,,,,
7431,,,,,,,,,,,,
7542,,,,,,,,,,,,
7556,,,,,,,,,,,,
7701,,,,,,,,,,,,
7707,,,,,,,,,,,,
7736,,,,,,,,,,,,
7754,,,,,,,,,,,,
7779,,,,,,,,,,,,
7918,,,,,,,,,,,,
8014,,,,,,,,,,,,
8084,,,,,,,,,,,,
8094,,,,,,,,,,,,
8124,,,,,,,,,,,,
8141,,,,,,,,,,,,
8151,,,,,,,,,,,,
8162,,,,,,,,,,,,
8196,,,,,,,,,,,,
8231,,,,,,,,,,,,
8244,,,,,,,,,,,,
8294,,,,,,,,,,,,
8383,,,,,,,,,,,,
8405,,,,,,,,,,,,
8426,,,,,,,,,,,,
8461,,,,,,,,,,,,
8476,,,,,,,,,,,,
8745,,,,,,,,,,,,
8753,,,,,,,,,,,,
8862,,,,,,,,,,,,
8925,,,,,,,,,,,,
9012,,,,,,,,,,,,
9014,,,,,,,,,,,,
9074,,,,,,,,,,,,
9081,,,,,,,,,,,,
9104,,,,,,,,,,,,
9113,,,,,,,,,,,,
9175,,,,,,,,,,,,
9265,,,,,,,,,,,,
9293,,,,,,,,,,,,
9343,,,,,,,,,,,,
9411,,,,,,,,,,,,
9486,,,,,,,,,,,,
9564,,,,,,,,,,,,
9661,,,,,,,,,,,,
9677,,,,,,,,,,,,
9774,,,,,,,,,,,,
9793,,,,,,,,,,,,
9913,,,,,,,,,,,,
9917,,,,,,,,,,,,
9921,,,,,,,,,,,,
9965,,,,,,,,,,,,
9997,,,,,,,,,,,,
5151,,,,,,,,,,,,
5709,,,,,,,,,,,,
1023,,,,,,,,,,,,
1046,,,,,,,,,,,,
1111,,,,,,,,,,,,
1314,,,,,,,,,,,,
1501,,,,,,,,,,,,
1631,,,,,,,,,,,,
1646,,,,,,,,,,,,
1652,,,,,,,,,,,,
1657,,,,,,,,,,,,
1681,,,,,,,,,,,,
1685,,,,,,,,,,,,
1742,,,,,,,,,,,,
1823,,,,,,,,,,,,
1981,,,,,,,,,,,,
2071,,,,,,,,,,,,
2106,,,,,,,,,,,,
2154,,,,,,,,,,,,
2159,,,,,,,,,,,,
2252,,,,,,,,,,,,
2272,,,,,,,,,,,,
2289,,,,,,,,,,,,
2322,,,,,,,,,,,,
2401,,,,,,,,,,,,
2515,,,,,,,,,,,,
2522,,,,,,,,,,,,
2622,,,,,,,,,,,,
2624,,,,,,,,,,,,
2805,,,,,,,,,,,,
2871,,,,,,,,,,,,
2931,,,,,,,,,,,,
3012,,,,,,,,,,,,
3029,,,,,,,,,,,,
3363,,,,,,,,,,,,
3526,47.76509,49.18991,50.02052,46.15599,41.88177,39.72367,38.75564,39.94557,42.70853,45.34198,47.82045,49.2809
3554,48.44607,50.02561,50.77101,47.51843,43.28492,41.03788,39.96906,40.70923,43.40037,46.16582,48.79527,49.80995
3752,,,,,,,,,,,,
3852,,,,,,,,,,,,
3882,,,,,,,,,,,,
3894,,,,,,,,,,,,
3951,,,,,,,,,,,,
3985,,,,,,,,,,,,
4041,,,,,,,,,,,,
4125,,,,,,,,,,,,
4153,,,,,,,,,,,,
4269,,,,,,,,,,,,
4302,,,,,,,,,,,,
4336,,,,,,,,,,,,
4352,,,,,,,,,,,,
4417,,,,,,,,,,,,
4435,,,,,,,,,,,,
4437,,,,,,,,,,,,
4504,,,,,,,,,,,,
4554,,,,,,,,,,,,
4622,,,,,,,,,,,,
4624,,,,,,,,,,,,
4791,,,,,,,,,,,,
4811,,,,,,,,,,,,
4817,,,,,,,,,,,,
5028,,,,,,,,,,,,
5035,,,,,,,,,,,,
5049,,,,,,,,,,,,
5152,,,,,,,,,,,,
5282,,,,,,,,,,,,
5398,,,,,,,,,,,,
5655,,,,,,,,,,,,
5685,,,,,,,,,,,,
5761,,,,,,,,,,,,
5811,,,,,,,,,,,,
5814,,,,,,,,,,,,
5971,,,,,,,,,,,,
6039,,,,,,,,,,,,
6092,,,,,,,,,,,,
6153,,,,,,,,,,,,
6273,,,,,,,,,,,,
6511,,,,,,,,,,,,
6579,,,,,,,,,,,,
6604,,,,,,,,,,,,
6704,,,,,,,,,,,,
6707,,,,,,,,,,,,
7039,,,,,,,,,,,,
7084,,,,,,,,,,,,
7103,,,,,,,,,,,,
7467,,,,,,,,,,,,
7536,,,,,,,,,,,,
7541,,,,,,,,,,,,
7547,,,,,,,,,,,,
7597,,,,,,,,,,,,
7661,,,,,,,,,,,,
7777,,,,,,,,,,,,
7844,,,,,,,,,,,,
7858,,,,,,,,,,,,
7881,,,,,,,,,,,,
8148,,,,,,,,,,,,
8194,,,,,,,,,,,,
8316,,,,,,,,,,,,
8378,,,,,,,,,,,,
8381,,,,,,,,,,,,
8412,,,,,,,,,,,,
8422,,,,,,,,,,,,
8481,,,,,,,,,,,,
8487,,,,,,,,,,,,
8542,,,,,,,,,,,,
8762,,,,,,,,,,,,
8912,,,,,,,,,,,,
8916,,,,,,,,,,,,
8924,,,,,,,,,,,,
9022,,,,,,,,,,,,
9033,,,,,,,,,,,,
9034,,,,,,,,,,,,
9053,,,,,,,,,,,,
9103,,,,,,,,,,,,
9111,,,,,,,,,,,,
9174,,,,,,,,,,,,
9178,,,,,,,,,,,,
9218,,,,,,,,,,,,
9219,,,,,,,,,,,,
9248,,,,,,,,,,,,
9355,,,,,,,,,,,,
9401,,,,,,,,,,,,
9421,,,,,,,,,,,,
9484,,,,,,,,,,,,
9493,,,,,,,,,,,,
9515,,,,,,,,,,,,
9611,,,,,,,,,,,,
9663,,,,,,,,,,,,
9712,,,,,,,,,,,,
9724,,,,,,,,,,,,
9738,,,,,,,,,,,,
9785,,,,,,,,,,,,
9795,,,,,,,,,,,,
9798,,,,,,,,,,,,
9831,,,,,,,,,,,,
9832,,,,,,,,,,,,
9852,,,,,,,,,,,,
9892,,,,,,,,,,,,
9906,,,,,,,,,,,,
9908,,,,,,,,,,,,
9914,,,,,,,,,,,,
9925,,,,,,,,,,,,
9944,,,,,,,,,,,,
9976,,,,,,,,,,,,
9995,,,,,,,,,,,,
7256,,,,,,,,,,,,
1031,,,,,,,,,,,,
1032,,,,,,,,,,,,
1076,,,,,,,,,,,,
1092,,,,,,,,,,,,
1096,,,,,,,,,,,,
1131,,,,,,,,,,,,
1362,,,,,,,,,,,,
1437,,,,,,,,,,,,
1443,,,,,,,,,,,,
1452,,,,,,,,,,,,
1561,,,,,,,,,,,,
1658,,,,,,,,,,,,
1678,,,,,,,,,,,,
1749,,,,,,,,,,,,
1755,,,,,,,,,,,,
1794,,,,,,,,,,,,
1861,,,,,,,,,,,,
1901,,,,,,,,,,,,
1935,,,,,,,,,,,,
1947,,,,,,,,,,,,
1949,,,,,,,,,,,,
1985,,,,,,,,,,,,
2025,,,,,,,,,,,,
2121,,,,,,,,,,,,
2144,,,,,,,,,,,,
2224,,,,,,,,,,,,
2253,,,,,,,,,,,,
2265,,,,,,,,,,,,
2405,,,,,,,,,,,,
2441,,,,,,,,,,,,
2531,,,,,,,,,,,,
2623,,,,,,,,,,,,
2675,,,,,,,,,,,,
2716,,,,,,,,,,,,
2717,,,,,,,,,,,,
2911,,,,,,,,,,,,
2924,,,,,,,,,,,,
3118,,,,,,,,,,,,
3132,,,,,,,,,,,,
3143,,,,,,,,,,,,
3211,,,,,,,,,,,,
3256,,,,,,,,,,,,
3366,,,,,,,,,,,,
3533,50.41466,51.935,52.85216,48.69439,44.16864,41.89847,40.86999,42.17442,45.21961,48.08741,50.75871,52.42083
3553,48.44196,49.94704,50.75365,47.12439,42.83048,40.61547,39.59502,40.59664,43.36787,46.09143,48.66364,49.95292
3603,,,,,,,,,,,,
3621,,,,,,,,,,,,
3641,,,,,,,,,,,,
3766,,,,,,,,,,,,
3774,,,,,,,,,,,,
3836,,,,,,,,,,,,
3947,,,,,,,,,,,,
4007,,,,,,,,,,,,
4054,,,,,,,,,,,,
4126,,,,,,,,,,,,
4155,,,,,,,,,,,,
4281,,,,,,,,,,,,
4341,,,,,,,,,,,,
4458,,,,,,,,,,,,
4465,,,,,,,,,,,,
4538,,,,,,,,,,,,
4581,,,,,,,,,,,,
4621,,,,,,,,,,,,
4698,,,,,,,,,,,,
4731,,,,,,,,,,,,
4781,,,,,,,,,,,,
4927,,,,,,,,,,,,
5074,,,,,,,,,,,,
5109,,,,,,,,,,,,
5114,,,,,,,,,,,,
5223,,,,,,,,,,,,
5264,,,,,,,,,,,,
5298,,,,,,,,,,,,
5325,,,,,,,,,,,,
5351,,,,,,,,,,,,
5354,,,,,,,,,,,,
5364,,,,,,,,,,,,
5375,,,,,,,,,,,,
5425,,,,,,,,,,,,
5427,,,,,,,,,,,,
5432,,,,,,,,,,,,
5441,,,,,,,,,,,,
5823,,,,,,,,,,,,
5953,,,,,,,,,,,,
6029,,,,,,,,,,,,
6063,,,,,,,,,,,,
6136,,,,,,,,,,,,
6341,,,,,,,,,,,,
6412,,,,,,,,,,,,
6447,,,,,,,,,,,,
6544,,,,,,,,,,,,
6714,,,,,,,,,,,,
7121,,,,,,,,,,,,
7217,,,,,,,,,,,,
7244,,,,,,,,,,,,
7321,,,,,,,,,,,,
7329,,,,,,,,,,,,
7348,,,,,,,,,,,,
7433,,,,,,,,,,,,
7586,,,,,,,,,,,,
7787,,,,,,,,,,,,
7822,,,,,,,,,,,,
7831,,,,,,,,,,,,
7849,,,,,,,,,,,,
7892,,,,,,,,,,,,
7937,,,,,,,,,,,,
7955,,,,,,,,,,,,
8061,,,,,,,,,,,,
8082,,,,,,,,,,,,
8106,,,,,,,,,,,,
8356,,,,,,,,,,,,
8362,,,,,,,,,,,,
8382,,,,,,,,,,,,
8425,,,,,,,,,,,,
8444,,,,,,,,,,,,
8537,,,,,,,,,,,,
8565,,,,,,,,,,,,
8629,,,,,,,,,,,,
8642,,,,,,,,,,,,
8748,,,,,,,,,,,,
8758,,,,,,,,,,,,
8822,,,,,,,,,,,,
9143,,,,,,,,,,,,
9152,,,,,,,,,,,,
9295,,,,,,,,,,,,
9356,,,,,,,,,,,,
9465,,,,,,,,,,,,
9501,,,,,,,,,,,,
9537,,,,,,,,,,,,
9632,,,,,,,,,,,,
9633,,,,,,,,,,,,
9644,,,,,,,,,,,,
9726,,,,,,,,,,,,
9903,,,,,,,,,,,,
9942,,,,,,,,,,,,
9961,,,,,,,,,,,,
9968,,,,,,,,,,,,
9994,,,,,,,,,,,,
2585,,,,,,,,,,,,
7544,,,,,,,,,,,,
1036,,,,,,,,,,,,
1051,,,,,,,,,,,,
1063,,,,,,,,,,,,
1094,,,,,,,,,,,,
1114,,,,,,,,,,,,
1215,,,,,,,,,,,,
1221,,,,,,,,,,,,
1393,,,,,,,,,,,,
1444,,,,,,,,,,,,
1487,,,,,,,,,,,,
1502,,,,,,,,,,,,
1606,,,,,,,,,,,,
1769,,,,,,,,,,,,
1774,,,,,,,,,,,,
1811,,,,,,,,,,,,
1846,,,,,,,,,,,,
1911,,,,,,,,,,,,
1975,,,,,,,,,,,,
2019,,,,,,,,,,,,
2026,,,,,,,,,,,,
2032,,,,,,,,,,,,
2035,,,,,,,,,,,,
2063,,,,,,,,,,,,
2286,,,,,,,,,,,,
2341,,,,,,,,,,,,
2391,,,,,,,,,,,,
2592,,,,,,,,,,,,
2681,,,,,,,,,,,,
2801,,,,,,,,,,,,
2806,,,,,,,,,,,,
2907,,,,,,,,,,,,
2952,,,,,,,,,,,,
2959,,,,,,,,,,,,
2968,,,,,,,,,,,,
3069,,,,,,,,,,,,
3111,,,,,,,,,,,,
3233,,,,,,,,,,,,
3248,,,,,,,,,,,,
3329,,,,,,,,,,,,
3331,,,,,,,,,,,,
3432,,,,,,,,,,,,
3445,,,,,,,,,,,,
3452,42.44656,43.8743,44.3705,42.2612,38.64361,36.59803,35.62022,35.75511,37.71847,39.98382,42.23562,42.46366
3605,42.02395,43.49143,43.92844,42.0562,38.52742,36.49055,35.48898,35.48151,37.35126,39.61318,41.87075,41.9166
3643,,,,,,,,,,,,
3646,,,,,,,,,,,,
3898,,,,,,,,,,,,
3911,,,,,,,,,,,,
4021,,,,,,,,,,,,
4032,,,,,,,,,,,,
4062,,,,,,,,,,,,
4105,,,,,,,,,,,,
4142,,,,,,,,,,,,
4145,,,,,,,,,,,,
4201,,,,,,,,,,,,
4323,,,,,,,,,,,,
4365,,,,,,,,,,,,
4384,,,,,,,,,,,,
4485,,,,,,,,,,,,
4529,,,,,,,,,,,,
4541,,,,,,,,,,,,
4551,,,,,,,,,,,,
4585,,,,,,,,,,,,
4587,,,,,,,,,,,,
4703,,,,,,,,,,,,
4735,,,,,,,,,,,,
4759,,,,,,,,,,,,
4816,,,,,,,,,,,,
4877,,,,,,,,,,,,
4885,,,,,,,,,,,,
4904,,,,,,,,,,,,
4924,,,,,,,,,,,,
5047,,,,,,,,,,,,
5085,,,,,,,,,,,,
5096,,,,,,,,,,,,
5122,,,,,,,,,,,,
5271,,,,,,,,,,,,
5293,,,,,,,,,,,,
5359,,,,,,,,,,,,
5388,,,,,,,,,,,,
5437,,,,,,,,,,,,
5451,,,,,,,,,,,,
5511,,,,,,,,,,,,
5551,,,,,,,,,,,,
5617,,,,,,,,,,,,
5625,,,,,,,,,,,,
5653,,,,,,,,,,,,
5657,,,,,,,,,,,,
5683,,,,,,,,,,,,
5768,,,,,,,,,,,,
5807,,,,,,,,,,,,
5813,,,,,,,,,,,,
5855,,,,,,,,,,,,
5986,,,,,,,,,,,,
5991,,,,,,,,,,,,
6041,,,,,,,,,,,,
6219,,,,,,,,,,,,
6271,,,,,,,,,,,,
6277,,,,,,,,,,,,
6287,,,,,,,,,,,,
6421,,,,,,,,,,,,
6541,,,,,,,,,,,,
6586,,,,,,,,,,,,
6602,,,,,,,,,,,,
6621,,,,,,,,,,,,
6634,,,,,,,,,,,,
6651,,,,,,,,,,,,
6658,,,,,,,,,,,,
6836,,,,,,,,,,,,
6874,,,,,,,,,,,,
6911,,,,,,,,,,,,
6999,,,,,,,,,,,,
7641,,,,,,,,,,,,
7702,,,,,,,,,,,,
7792,,,,,,,,,,,,
7859,,,,,,,,,,,,
7985,,,,,,,,,,,,
8044,,,,,,,,,,,,
8079,,,,,,,,,,,,
8147,,,,,,,,,,,,
8154,,,,,,,,,,,,
8167,,,,,,,,,,,,
8224,,,,,,,,,,,,
8241,,,,,,,,,,,,
8274,,,,,,,,,,,,
8313,,,,,,,,,,,,
8372,,,,,,,,,,,,
8423,,,,,,,,,,,,
8424,,,,,,,,,,,,
8435,,,,,,,,,,,,
8445,,,,,,,,,,,,
8497,,,,,,,,,,,,
8529,,,,,,,,,,,,
8574,,,,,,,,,,,,
8627,,,,,,,,,,,,
8733,,,,,,,,,,,,
8751,,,,,,,,,,,,
8893,,,,,,,,,,,,
8894,,,,,,,,,,,,
9089,,,,,,,,,,,,
9155,,,,,,,,,,,,
9241,,,,,,,,,,,,
9256,,,,,,,,,,,,
9294,,,,,,,,,,,,
9298,,,,,,,,,,,,
9299,,,,,,,,,,,,
9306,,,,,,,,,,,,
9311,,,,,,,,,,,,
9312,,,,,,,,,,,,
9437,,,,,,,,,,,,
9468,,,,,,,,,,,,
9524,,,,,,,,,,,,
9581,,,,,,,,,,,,
9629,,,,,,,,,,,,
9886,,,,,,,,,,,,
9964,,,,,,,,,,,,
1733,,,,,,,,,,,,
1027,,,,,,,,,,,,
1028,,,,,,,,,,,,
1042,,,,,,,,,,,,
1087,,,,,,,,,,,,
1189,,,,,,,,,,,,
1212,,,,,,,,,,,,
1218,,,,,,,,,,,,
1241,,,,,,,,,,,,
1277,,,,,,,,,,,,
1319,,,,,,,,,,,,
1351,,,,,,,,,,,,
1354,,,,,,,,,,,,
1358,,,,,,,,,,,,
1474,,,,,,,,,,,,
1506,,,,,,,,,,,,
1546,,,,,,,,,,,,
1566,,,,,,,,,,,,
1624,,,,,,,,,,,,
1715,,,,,,,,,,,,
1721,,,,,,,,,,,,
1752,,,,,,,,,,,,
1791,,,,,,,,,,,,
1842,,,,,,,,,,,,
2034,,,,,,,,,,,,
2102,,,,,,,,,,,,
2245,,,,,,,,,,,,
2371,,,,,,,,,,,,
2554,,,,,,,,,,,,
2565,,,,,,,,,,,,
2583,,,,,,,,,,,,
2651,,,,,,,,,,,,
2711,,,,,,,,,,,,
2742,,,,,,,,,,,,
2804,,,,,,,,,,,,
2921,,,,,,,,,,,,
2925,,,,,,,,,,,,
2935,,,,,,,,,,,,
3052,,,,,,,,,,,,
3053,,,,,,,,,,,,
3114,,,,,,,,,,,,
3133,,,,,,,,,,,,
3214,,,,,,,,,,,,
3315,,,,,,,,,,,,
1187,,,,,,,,,,,,
1213,,,,,,,,,,,,
1325,,,,,,,,,,,,
1349,,,,,,,,,,,,
1353,,,,,,,,,,,,
1403,,,,,,,,,,,,
1406,,,,,,,,,,,,
1436,,,,,,,,,,,,
1462,,,,,,,,,,,,
1464,,,,,,,,,,,,
1471,,,,,,,,,,,,
1472,,,,,,,,,,,,
1647,,,,,,,,,,,,
1734,,,,,,,,,,,,
1757,,,,,,,,,,,,
1761,,,,,,,,,,,,
1781,,,,,,,,,,,,
1786,,,,,,,,,,,,
1789,,,,,,,,,,,,
1944,,,,,,,,,,,,
1973,,,,,,,,,,,,
2051,,,,,,,,,,,,
2221,,,,,,,,,,,,
2274,,,,,,,,,,,,
2284,,,,,,,,,,,,
2285,,,,,,,,,,,,
2543,,,,,,,,,,,,
2546,,,,,,,,,,,,
2572,,,,,,,,,,,,
2645,,,,,,,,,,,,
2731,,,,,,,,,,,,
2771,,,,,,,,,,,,
2809,,,,,,,,,,,,
2914,,,,,,,,,,,,
2984,,,,,,,,,,,,
2995,,,,,,,,,,,,
3066,,,,,,,,,,,,
3087,,,,,,,,,,,,
3147,,,,,,,,,,,,
3155,,,,,,,,,,,,
3161,,,,,,,,,,,,
3224,,,,,,,,,,,,
3299,,,,,,,,,,,,
3435,,,,,,,,,,,,
3438,46.42937,47.81866,48.59522,44.99749,40.8581,38.74218,37.79499,38.83978,41.43998,43.96037,46.35476,47.63381
3439,41.68681,42.67197,43.48606,39.1795,35.30174,33.49455,32.80833,34.50855,36.86245,38.83497,40.70236,42.51328
3446,,,,,,,,,,,,
3625,,,,,,,,,,,,
3652,,,,,,,,,,,,
3709,,,,,,,,,,,,
3765,,,,,,,,,,,,
3841,,,,,,,,,,,,
3971,,,,,,,,,,,,
4043,,,,,,,,,,,,
4063,,,,,,,,,,,,
4264,,,,,,,,,,,,
4306,,,,,,,,,,,,
4318,,,,,,,,,,,,
4321,,,,,,,,,,,,
4339,,,,,,,,,,,,
4438,,,,,,,,,,,,
4506,,,,,,,,,,,,
4566,,,,,,,,,,,,
4675,,,,,,,,,,,,
4813,,,,,,,,,,,,
4819,,,,,,,,,,,,
4911,,,,,,,,,,,,
5154,,,,,,,,,,,,
5213,,,,,,,,,,,,
5341,,,,,,,,,,,,
5405,,,,,,,,,,,,
5506,,,,,,,,,,,,
5575,,,,,,,,,,,,
5626,,,,,,,,,,,,
5645,,,,,,,,,,,,
5672,,,,,,,,,,,,
5682,,,,,,,,,,,,
5722,,,,,,,,,,,,
5841,,,,,,,,,,,,
5912,,,,,,,,,,,,
5923,,,,,,,,,,,,
6017,,,,,,,,,,,,
6042,,,,,,,,,,,,
6116,,,,,,,,,,,,
6301,,,,,,,,,,,,
6551,,,,,,,,,,,,
6571,,,,,,,,,,,,
6672,,,,,,,,,,,,
6715,,,,,,,,,,,,
7007,,,,,,,,,,,,
7009,,,,,,,,,,,,
7036,,,,,,,,,,,,
7071,,,,,,,,,,,,
7119,,,,,,,,,,,,
7142,,,,,,,,,,,,
7156,,,,,,,,,,,,
7233,,,,,,,,,,,,
7323,,,,,,,,,,,,
7324,,,,,,,,,,,,
7512,,,,,,,,,,,,
7553,,,,,,,,,,,,
7559,,,,,,,,,,,,
7575,,,,,,,,,,,,
7602,,,,,,,,,,,,
7692,,,,,,,,,,,,
7755,,,,,,,,,,,,
7815,,,,,,,,,,,,
7828,,,,,,,,,,,,
7852,,,,,,,,,,,,
7943,,,,,,,,,,,,
7971,,,,,,,,,,,,
7984,,,,,,,,,,,,
8243,,,,,,,,,,,,
8303,,,,,,,,,,,,
8337,,,,,,,,,,,,
8393,,,,,,,,,,,,
8394,,,,,,,,,,,,
8401,,,,,,,,,,,,
8463,,,,,,,,,,,,
8522,,,,,,,,,,,,
8532,,,,,,,,,,,,
8641,,,,,,,,,,,,
8722,,,,,,,,,,,,
8747,,,,,,,,,,,,
8756,,,,,,,,,,,,
8761,,,,,,,,,,,,
8804,,,,,,,,,,,,
8882,,,,,,,,,,,,
8935,,,,,,,,,,,,
9008,,,,,,,,,,,,
9067,,,,,,,,,,,,
9136,,,,,,,,,,,,
9223,,,,,,,,,,,,
9258,,,,,,,,,,,,
9271,,,,,,,,,,,,
9281,,,,,,,,,,,,
9404,,,,,,,,,,,,
9452,,,,,,,,,,,,
9455,,,,,,,,,,,,
9492,,,,,,,,,,,,
9511,,,,,,,,,,,,
9523,,,,,,,,,,,,
9607,,,,,,,,,,,,
9635,,,,,,,,,,,,
9636,,,,,,,,,,,,
9654,,,,,,,,,,,,
9688,,,,,,,,,,,,
9825,,,,,,,,,,,,
9948,,,,,,,,,,,,
9956,,,,,,,,,,,,
9963,,,,,,,,,,,,
3295,,,,,,,,,,,,
3351,,,,,,,,,,,,
3442,,,,,,,,,,,,
3448,,,,,,,,,,,,
3532,50.40731,51.96369,52.85065,48.89798,44.40179,42.11311,41.06069,42.22129,45.22388,48.11058,50.81043,52.32563
3555,44.37982,46.21802,47.52262,44.06695,40.34897,38.3017,37.19949,38.50185,40.71365,42.8636,45.19248,47.1816
3581,48.49411,50.02983,50.81441,47.34837,43.07207,40.8388,39.79786,40.68246,43.42522,46.16863,48.76814,49.94112
3702,,,,,,,,,,,,
3705,,,,,,,,,,,,
3737,35.76626,36.61232,37.17165,34.00521,30.74578,29.13969,28.53744,29.6359,31.26525,32.75178,34.25201,35.27258
3776,,,,,,,,,,,,
3784,,,,,,,,,,,,
4112,,,,,,,,,,,,
4175,,,,,,,,,,,,
4213,,,,,,,,,,,,
4265,,,,,,,,,,,,
4317,,,,,,,,,,,,
4361,,,,,,,,,,,,
4383,,,,,,,,,,,,
4535,,,,,,,,,,,,
4615,,,,,,,,,,,,
4652,,,,,,,,,,,,
4714,,,,,,,,,,,,
4722,,,,,,,,,,,,
4847,,,,,,,,,,,,
4849,,,,,,,,,,,,
5025,,,,,,,,,,,,
5026,,,,,,,,,,,,
5062,,,,,,,,,,,,
5106,,,,,,,,,,,,
5131,,,,,,,,,,,,
5211,,,,,,,,,,,,
5307,,,,,,,,,,,,
5374,,,,,,,,,,,,
5433,,,,,,,,,,,,
5504,,,,,,,,,,,,
5752,,,,,,,,,,,,
5759,,,,,,,,,,,,
5825,,,,,,,,,,,,
5845,,,,,,,,,,,,
5911,,,,,,,,,,,,
5932,,,,,,,,,,,,
5987,,,,,,,,,,,,
6081,,,,,,,,,,,,
6101,,,,,,,,,,,,
6107,,,,,,,,,,,,
6134,,,,,,,,,,,,
6229,,,,,,,,,,,,
6255,,,,,,,,,,,,
6281,,,,,,,,,,,,
6325,,,,,,,,,,,,
6367,,,,,,,,,,,,
6465,,,,,,,,,,,,
6531,,,,,,,,,,,,
6585,,,,,,,,,,,,
6587,,,,,,,,,,,,
6595,,,,,,,,,,,,
6652,,,,,,,,,,,,
6712,,,,,,,,,,,,
6923,,,,,,,,,,,,
6951,,,,,,,,,,,,
6987,,,,,,,,,,,,
7038,,,,,,,,,,,,
7054,,,,,,,,,,,,
7064,,,,,,,,,,,,
7101,,,,,,,,,,,,
7311,,,,,,,,,,,,
7418,,,,,,,,,,,,
7422,,,,,,,,,,,,
7614,,,,,,,,,,,,
7695,,,,,,,,,,,,
7734,,,,,,,,,,,,
7783,,,,,,,,,,,,
7885,,,,,,,,,,,,
7894,,,,,,,,,,,,
8035,,,,,,,,,,,,
8072,,,,,,,,,,,,
8152,,,,,,,,,,,,
8198,,,,,,,,,,,,
8256,,,,,,,,,,,,
8293,,,,,,,,,,,,
8377,,,,,,,,,,,,
8438,,,,,,,,,,,,
8551,,,,,,,,,,,,
8602,,,,,,,,,,,,
8618,,,,,,,,,,,,
8721,,,,,,,,,,,,
8746,,,,,,,,,,,,
8844,,,,,,,,,,,,
8855,,,,,,,,,,,,
9021,,,,,,,,,,,,
9027,,,,,,,,,,,,
9088,,,,,,,,,,,,
9254,,,,,,,,,,,,
9285,,,,,,,,,,,,
9304,,,,,,,,,,,,
9342,,,,,,,,,,,,
9359,,,,,,,,,,,,
9438,,,,,,,,,,,,
9489,,,,,,,,,,,,
9494,,,,,,,,,,,,
9514,,,,,,,,,,,,
9602,,,,,,,,,,,,
9631,,,,,,,,,,,,
9731,,,,,,,,,,,,
9737,,,,,,,,,,,,
9828,,,,,,,,,,,,
9864,,,,,,,,,,,,
9912,,,,,,,,,,,,
4651,,,,,,,,,,,,
1012,,,,,,,,,,,,
1060,,,,,,,,,,,,
1066,,,,,,,,,,,,
1104,,,,,,,,,,,,
1115,,,,,,,,,,,,
1127,,,,,,,,,,,,
1165,,,,,,,,,,,,
1329,,,,,,,,,,,,
1381,,,,,,,,,,,,
1435,,,,,,,,,,,,
1476,,,,,,,,,,,,
1731,,,,,,,,,,,,
1768,,,,,,,,,,,,
1773,,,,,,,,,,,,
1793,,,,,,,,,,,,
1822,,,,,,,,,,,,
1834,,,,,,,,,,,,
1902,,,,,,,,,,,,
2064,,,,,,,,,,,,
2136,,,,,,,,,,,,
