field_1,Unnamed: 0,OPID,VertPC,AankPC,VertUur,VertMin,Reisduur,Hvm,geometry,length_m
"98","105","56178356891","3511.0","3522.0","17","30","30","9","LINESTRING (136422.55654092712 455708.5693691623, 136498.0657163144 455661.5254994706, 136520.68416777486 455674.8372022925, 136555.28053462342 455694.9916131724, 136581.79327101572 455655.0623171752, 136601.97523495767 455622.9892732127, 136609.126205097 455608.84393984254, 136617.606955896 455587.3060349201, 136626.2337287483 455570.0288687139, 136633.5047648996 455556.80658789276, 136694.16258344828 455581.53880097414, 136771.87828216812 455600.5461216855, 136800.04126603768 455604.58195147983, 136869.85686787282 455626.2899317957, 136892.57119645708 455634.16235301323, 136970.68364473296 455659.07924075145, 136993.15823124046 455667.0753745508, 136993.64866750507 455666.2391498582, 137024.49402792798 455614.2137179154, 137041.8812295968 455581.7409049737, 137042.5279119179 455580.51471139526, 137084.5112756217 455515.0204090652, 137093.81561434307 455500.80127667583, 137096.2544287863 455494.76221036806, 137102.0135082296 455480.02179736417, 137117.13025228915 455444.86492866464, 137130.32306567545 455410.2156844123, 137131.54250957916 455406.239324255, 137176.736627206 455319.79517137393, 137199.41667291647 455275.655063909, 137223.02017421243 455190.5680908025, 137261.28161972942 455146.56180908997, 137264.71068374606 455143.24517146073, 137317.65461122888 455191.76646981324, 137390.10885691067 455154.2932061743, 137395.8395935197 455154.4398294741, 137413.90749852167 455102.01704019896, 137426.51496271818 455028.85248758836, 137435.73443882607 454982.2687980574, 137436.93060950536 454977.4247714508, 137446.53135380097 454906.7186106996, 137451.62189836588 454871.0084860089, 137496.6039436297 454639.35170257615, 137511.3192611833 454587.90906584356, 137520.5029626755 454538.4774435962, 137537.51301101907 454466.8220527136, 137555.59519999154 454376.2265515708, 137572.29025065847 454294.5701476454, 137587.00639441487 454223.2345137499, 137604.99927412215 454139.91593356564, 137646.47303630976 454107.47252890357, 137656.50370587848 454099.79404025053, 137675.26200694888 454070.48968280014, 137709.38357204114 454050.7893819032, 137749.80941557023 454008.33711015404, 137780.96778805094 453978.1001464149, 137806.5823802406 453952.5109209808, 137832.87515309258 453940.6044378634, 137862.84405710653 453881.22204852564, 137881.41381360922 453894.2089507865, 137883.63349445947 453895.71445394395, 137892.25941264583 453901.9932421577, 137752.67224647783 453793.67380330793, 137754.4735173019 453793.1223933361, 137757.55673009605 453849.95430631767, 137734.3678696979 453873.26567081566, 137712.38991724033 453891.81102527067, 137581.41093776168 453993.5360199419, 137570.40457348988 454002.58656799805, 137504.43451998552 454058.48114920035, 137499.31430174556 454062.69363315974, 137487.43906727928 454042.9311376377, 137454.8053309384 454031.29696757975, 137430.1017877088 453988.0261247904, 137380.47031488625 453861.6768601908, 137377.7652604078 453848.9916924726, 137335.77387843997 453851.59928961744, 137318.68553110192 453852.71689509606, 137309.69543067366 453850.3011050674, 137302.10048869572 453854.62271507736, 137292.4766362258 453855.22434789466, 137242.29314806926 453858.07326128555, 137207.7331235964 453860.4551803957, 137180.4388022451 453862.3329206889, 137124.67126382538 453866.1709636087, 137090.8129965657 453867.29394079006, 137057.7985142273 453868.547620203, 136976.8642156197 453872.8897115998, 136956.26505569834 453873.83212696144, 136914.40105128862 453877.42190599605, 136869.53666058218 453879.8213533633, 136805.48109272297 453883.81553981296, 136758.77470601475 453886.81239299645, 136733.15350708706 453888.6753337541, 136710.21791124335 453889.9944957301, 136657.20227663688 453894.3728473382, 136638.51355851372 453900.2049754808, 136604.4938695966 453913.2255353889, 136555.91855105924 453935.3790190258, 136483.00103409332 453971.241637302, 136429.64669930039 453996.6629207897, 136388.76570601488 453912.5250488789, 136363.24835774556 453925.5822505176, 136334.17629909387 453939.55411100807)","4845.538013821821"
"99","106","56178356891","3522.0","3522.0","19","0","5","9",,
"100","107","56178356891","3522.0","3522.0","19","15","5","9",,
"103","110","56178358286","2611.0","2611.0","23","40","75","9",,
"116","123","58934169378","3554.0","3554.0","8","10","10","9",,
"117","124","58934169378","3554.0","3554.0","12","5","10","9",,
"128","135","58934169502","3572.0","3512.0","20","2","6","9","LINESTRING (137727.07590340325 456870.9236773167, 137685.9762966827 456864.5689032577, 137666.0451691765 456864.9275631554, 137633.97621610283 456876.2098934358, 137625.02787160178 456850.7847906054, 137609.6256147421 456807.9366524444, 137595.87318765043 456764.7267607938, 137573.75161526614 456711.04324451776, 137576.28447620678 456710.3445629466, 137557.0562162564 456657.26292546827, 137537.32048800934 456596.37268042285, 137519.31728138623 456548.9500383793, 137481.4451600568 456455.82492817217, 137455.48161693366 456378.26791943883, 137437.001596917 456368.99836975837, 137403.34868182754 456283.84745711886, 137369.4010759398 456239.64155156363, 137341.1745434503 456206.8864970015, 137332.12678788806 456196.68267282046, 137327.9358502075 456191.7464749788, 137306.62133508926 456171.9066336698, 137286.8377147361 456162.4976358657, 137222.4525105744 456096.7499221151, 137172.67794754414 456102.2128042902, 137132.02895725582 456106.909100553, 137064.26631299872 456114.5182400188, 137049.9098553958 456116.5838023283, 137008.73608810682 456027.2236683988, 136989.31886615348 455948.93337467336)","1354.6596289747974"
"129","136","58934169502","3512.0","3572.0","23","4","6","9","LINESTRING (136989.31886615348 455948.93337467336, 137008.73608810682 456027.2236683988, 137049.9098553958 456116.5838023283, 137064.26631299872 456114.5182400188, 137132.02895725582 456106.909100553, 137172.67794754414 456102.2128042902, 137222.4525105744 456096.7499221151, 137286.8377147361 456162.4976358657, 137306.62133508926 456171.9066336698, 137327.9358502075 456191.7464749788, 137332.12678788806 456196.68267282046, 137341.1745434503 456206.8864970015, 137369.4010759398 456239.64155156363, 137403.34868182754 456283.84745711886, 137437.001596917 456368.99836975837, 137455.48161693366 456378.26791943883, 137481.4451600568 456455.82492817217, 137519.31728138623 456548.9500383793, 137537.32048800934 456596.37268042285, 137557.0562162564 456657.26292546827, 137576.28447620678 456710.3445629466, 137573.75161526614 456711.04324451776, 137595.87318765043 456764.7267607938, 137609.6256147421 456807.9366524444, 137625.02787160178 456850.7847906054, 137633.97621610283 456876.2098934358, 137666.0451691765 456864.9275631554, 137685.9762966827 456864.5689032577, 137727.07590340325 456870.9236773167)","1354.659628974798"
"155","163","58934170432","3582.0","3582.0","16","0","90","9",,
"188","196","58934171145","3572.0","3572.0","16","0","89","9",,
"206","214","58934171362","3543.0","3543.0","14","5","30","9",,
"207","215","58934171362","3543.0","3543.0","16","0","25","9",,
"208","216","58934171362","3543.0","3543.0","21","30","15","9",,
"242","250","58934172819","3531.0","3533.0","11","0","30","9","LINESTRING (135085.76888234454 455954.4830426199, 135061.4286711196 455891.81852947595, 135025.9883645173 455886.2752212225, 134948.57299897418 455874.3812296006, 134878.821490738 455864.71603882563, 134864.00443494 455861.3157623782, 134828.2381533908 455856.6207583508, 134766.36234792555 455850.7303350198, 134657.57756698446 455895.82253969676, 134557.11685365066 455979.8352087536, 134429.6707903794 456013.81631540175, 134425.73124479107 456015.7240263926, 134382.61420402038 456034.68321172695, 134357.1066774736 456046.22651494143, 134308.0551773856 456068.4375208503, 134302.15891389397 456071.11003687506, 134274.54035420893 456084.1423098102, 134256.28916937107 456080.5133724164, 134227.26330343474 456009.182967039, 134282.9555848553 455967.16141455004, 134408.5133653073 455774.871930445, 134383.06821295628 455636.346819954, 134385.62843287468 455625.67747245514, 134389.16543631972 455574.4830557914, 134395.36397878613 455523.8116777593)","1565.440400927498"
"243","251","58934172819","3533.0","3531.0","11","45","15","9","LINESTRING (134395.36397878613 455523.8116777593, 134389.16543631972 455574.4830557914, 134385.62843287468 455625.67747245514, 134383.06821295628 455636.346819954, 134408.5133653073 455774.871930445, 134282.9555848553 455967.16141455004, 134227.26330343474 456009.182967039, 134256.28916937107 456080.5133724164, 134274.54035420893 456084.1423098102, 134302.15891389397 456071.11003687506, 134308.0551773856 456068.4375208503, 134357.1066774736 456046.22651494143, 134382.61420402038 456034.68321172695, 134425.73124479107 456015.7240263926, 134429.6707903794 456013.81631540175, 134557.11685365066 455979.8352087536, 134657.57756698446 455895.82253969676, 134766.36234792555 455850.7303350198, 134828.2381533908 455856.6207583508, 134864.00443494 455861.3157623782, 134878.821490738 455864.71603882563, 134948.57299897418 455874.3812296006, 135025.9883645173 455886.2752212225, 135061.4286711196 455891.81852947595, 135085.76888234454 455954.4830426199)","1565.440400927498"
"244","252","58934172881","3512.0","3581.0","12","15","30","9","LINESTRING (136989.31886615348 455948.93337467336, 137008.73608810682 456027.2236683988, 137049.9098553958 456116.5838023283, 137064.26631299872 456114.5182400188, 137132.02895725582 456106.909100553, 137172.67794754414 456102.2128042902, 137222.4525105744 456096.7499221151, 137235.74313228458 456095.55649126944, 137279.62745985083 456081.3812875988, 137340.5659900966 456060.4703304376, 137376.37105552913 456036.6005209038, 137427.5723566819 455998.25728552404, 137449.65245254547 455982.48058605805, 137555.3556478233 455913.9399676593, 137563.06430495155 455907.7046465638, 137570.18216368847 455901.059743991, 137574.71248500285 455897.22766270547, 137600.04071228608 455875.2097045484, 137604.89747030323 455870.6421936794, 137671.22680784625 455808.42787416116, 137788.2446210285 455935.9931894903)","1066.60298392199"
"245","253","58934172881","3581.0","3512.0","13","30","30","9","LINESTRING (137788.2446210285 455935.9931894903, 137671.22680784625 455808.42787416116, 137604.89747030323 455870.6421936794, 137600.04071228608 455875.2097045484, 137574.71248500285 455897.22766270547, 137570.18216368847 455901.059743991, 137563.06430495155 455907.7046465638, 137555.3556478233 455913.9399676593, 137449.65245254547 455982.48058605805, 137427.5723566819 455998.25728552404, 137376.37105552913 456036.6005209038, 137340.5659900966 456060.4703304376, 137279.62745985083 456081.3812875988, 137235.74313228458 456095.55649126944, 137222.4525105744 456096.7499221151, 137172.67794754414 456102.2128042902, 137132.02895725582 456106.909100553, 137064.26631299872 456114.5182400188, 137049.9098553958 456116.5838023283, 137008.73608810682 456027.2236683988, 136989.31886615348 455948.93337467336)","1066.60298392199"
"253","261","58934173067","3523.0","3523.0","8","0","2","9",,
"254","262","58934173067","3523.0","3523.0","8","15","2","9",,
"255","263","58934173067","3523.0","3523.0","8","35","2","9",,
"258","266","58934173067","3523.0","3523.0","17","25","2","9",,
"259","267","58934173067","3523.0","3523.0","17","37","2","9",,
"263","271","58934173191","3522.0","3522.0","9","40","2","9",,
"264","272","58934173191","3522.0","3522.0","9","46","3","9",,
"277","287","58934173470","3452.0","3452.0","8","0","5","9",,
"278","288","58934173470","3452.0","3452.0","14","0","10","9",,
"281","291","58934173594","3544.0","3544.0","8","15","5","9",,
"282","292","58934173594","3544.0","3544.0","14","30","5","9",,
"312","323","58934174617","3531.0","3531.0","14","25","20","9",,
"313","324","58934174617","3531.0","3531.0","15","0","10","9",,
"325","337","58937330417","3512.0","3511.0","9","40","5","9","LINESTRING (136989.31886615348 455948.93337467336, 136921.63410474098 455938.89830636396, 136872.43036157187 455920.79721442837, 136850.57180522708 455912.33208878495, 136786.46449211935 455885.66354793665, 136763.9586522635 455850.2539638199, 136760.97511348574 455847.75041594886, 136723.20419720237 455832.2902862919, 136706.0274908427 455824.26477206097, 136692.57470668573 455816.9376843111, 136596.78063766568 455771.42949307186, 136583.62103122077 455765.62587917206, 136528.31073810183 455740.9196728209, 136509.2756417834 455780.7435981463, 136499.0385410465 455779.435388533, 136466.87282877957 455767.7614677086, 136453.3936853215 455762.69370431354, 136443.8265171008 455759.10227875144, 136420.1212826291 455750.2008833648, 136430.43359191585 455725.71854565974, 136422.55654092712 455708.5693691623)","699.7380211930384"
"326","338","58937330417","3511.0","3512.0","13","0","5","9","LINESTRING (136422.55654092712 455708.5693691623, 136430.43359191585 455725.71854565974, 136420.1212826291 455750.2008833648, 136443.8265171008 455759.10227875144, 136453.3936853215 455762.69370431354, 136466.87282877957 455767.7614677086, 136499.0385410465 455779.435388533, 136509.2756417834 455780.7435981463, 136528.31073810183 455740.9196728209, 136583.62103122077 455765.62587917206, 136596.78063766568 455771.42949307186, 136692.57470668573 455816.9376843111, 136706.0274908427 455824.26477206097, 136723.20419720237 455832.2902862919, 136760.97511348574 455847.75041594886, 136763.9586522635 455850.2539638199, 136786.46449211935 455885.66354793665, 136850.57180522708 455912.33208878495, 136872.43036157187 455920.79721442837, 136921.63410474098 455938.89830636396, 136989.31886615348 455948.93337467336)","699.7380211930384"
"327","339","58937330417","3512.0","3511.0","13","25","5","9","LINESTRING (136989.31886615348 455948.93337467336, 136921.63410474098 455938.89830636396, 136872.43036157187 455920.79721442837, 136850.57180522708 455912.33208878495, 136786.46449211935 455885.66354793665, 136763.9586522635 455850.2539638199, 136760.97511348574 455847.75041594886, 136723.20419720237 455832.2902862919, 136706.0274908427 455824.26477206097, 136692.57470668573 455816.9376843111, 136596.78063766568 455771.42949307186, 136583.62103122077 455765.62587917206, 136528.31073810183 455740.9196728209, 136509.2756417834 455780.7435981463, 136499.0385410465 455779.435388533, 136466.87282877957 455767.7614677086, 136453.3936853215 455762.69370431354, 136443.8265171008 455759.10227875144, 136420.1212826291 455750.2008833648, 136430.43359191585 455725.71854565974, 136422.55654092712 455708.5693691623)","699.7380211930384"
"328","340","58937330417","3511.0","3512.0","17","15","5","9","LINESTRING (136422.55654092712 455708.5693691623, 136430.43359191585 455725.71854565974, 136420.1212826291 455750.2008833648, 136443.8265171008 455759.10227875144, 136453.3936853215 455762.69370431354, 136466.87282877957 455767.7614677086, 136499.0385410465 455779.435388533, 136509.2756417834 455780.7435981463, 136528.31073810183 455740.9196728209, 136583.62103122077 455765.62587917206, 136596.78063766568 455771.42949307186, 136692.57470668573 455816.9376843111, 136706.0274908427 455824.26477206097, 136723.20419720237 455832.2902862919, 136760.97511348574 455847.75041594886, 136763.9586522635 455850.2539638199, 136786.46449211935 455885.66354793665, 136850.57180522708 455912.33208878495, 136872.43036157187 455920.79721442837, 136921.63410474098 455938.89830636396, 136989.31886615348 455948.93337467336)","699.7380211930384"
"333","346","58937330820","3552.0","3511.0","19","0","30","9","LINESTRING (135644.05209253923 457769.864371804, 135678.99823788792 457745.2957103897, 135723.3794696055 457710.42138120334, 135756.85594327954 457718.3693008184, 135783.0316204824 457661.280472804, 135806.20876829204 457604.6038953253, 135850.28242837306 457524.86053759564, 135885.58472338942 457465.6677120425, 135966.50937798677 457429.520474175, 135995.48760406228 457398.40140859364, 136001.73614466694 457393.0704210065, 136070.85079352232 457279.3880891418, 136096.75153815432 457193.4521944772, 136097.107217659 457159.02686704206, 136110.26712154644 456983.4302180016, 136138.30938019342 456928.60598741774, 136170.6735011541 456869.53767318, 136211.07951978093 456798.73461914103, 136255.27715163736 456724.6131910242, 136220.75528002816 456706.2963798491, 136232.30559619263 456685.64739290107, 136238.50008520987 456676.5785707223, 136246.38809879127 456662.3186430116, 136223.41268505086 456649.6659693351, 136237.7457173992 456605.5305712523, 136239.4473704001 456602.49787547294, 136215.25242238637 456589.9722229853, 136227.10067189683 456568.309635228, 136225.55418524996 456556.1658428912, 136228.35448963076 456533.7474530196, 136244.2893953148 456498.17308441235, 136254.3673048229 456468.5064970055, 136298.23949627683 456348.7588909218, 136303.84941300374 456326.21873544005, 136310.51490335076 456296.4315802577, 136318.0306962847 456233.90847748145, 136322.96562776435 456184.83531384607, 136326.63681950973 456142.2978759037, 136327.91948967773 456129.8207916207, 136334.13331074675 456092.78120624664, 136334.39962579263 456083.3898445249, 136334.43058363418 456077.025643632, 136355.9962654303 456001.7662889563, 136364.35321510138 455980.5844279239, 136367.91298380768 455974.05125339946, 136400.78152843128 455930.1808159444, 136427.09665529165 455898.5736700313, 136442.0358713769 455883.5979588933, 136454.3152164065 455877.58864718047, 136486.30446422758 455865.954135145, 136493.93824687126 455847.28966935823, 136509.2756417834 455780.7435981463, 136499.0385410465 455779.435388533, 136466.87282877957 455767.7614677086, 136453.3936853215 455762.69370431354, 136443.8265171008 455759.10227875144, 136420.1212826291 455750.2008833648, 136430.43359191585 455725.71854565974, 136422.55654092712 455708.5693691623)","2514.096328230388"
"371","385","58937336741","3581.0","3581.0","16","50","1","9",,
"375","389","58937336989","3554.0","3554.0","8","25","4","9",,
"376","390","58937336989","3554.0","3554.0","8","25","4","9",,
"377","391","58937336989","3554.0","3554.0","8","39","4","9",,
"378","392","58937336989","3554.0","3554.0","8","39","4","9",,
"384","398","58937337578","5211.0","5211.0","15","30","10","9",,
"385","399","58937337578","5211.0","5211.0","19","30","10","9",,
"407","422","58937338756","0.0","0.0","15","0","30","9",,
"435","450","58965161225","3522.0","3526.0","8","0","10","9","LINESTRING (136334.17629909387 453939.55411100807, 136363.24835774556 453925.5822505176, 136388.76570601488 453912.5250488789, 136359.14745635737 453859.3757233146, 136331.2850418579 453810.2253478188, 136374.6356562968 453789.76923736336, 136320.78818745998 453696.87979007675, 136301.62632410717 453651.65781221, 136279.33593345538 453604.1779671616, 136269.04347672913 453582.0648319553, 136270.97413624346 453564.8901796137, 136275.7777471006 453522.19284937833, 136285.1924036916 453438.401076554, 136224.87166065536 453435.9689839932, 136228.99363767426 453399.87189112767, 136222.41533167736 453399.1623723418, 136216.23500391035 453398.5292432159, 136222.31523581746 453347.148791248, 136230.5836372902 453272.29541542067, 136179.11245711232 453264.2341609698, 136154.97541853978 453260.45358231454, 136148.85514765276 453259.4308995789)","923.4045394474696"
